id;cs.AI;cs.AR;cs.CC;cs.CG;cs.CL;cs.CR;cs.CV;cs.DB;cs.DC;cs.DL;cs.DM;cs.FL;cs.GR;cs.GT;cs.HC;cs.IR;cs.IT;cs.LG;cs.LO;cs.MA;cs.MM;cs.MS;cs.NA;cs.NI;cs.OS;cs.PL;cs.RO;cs.SC;cs.SD;cs.SE;cs.SY
cs.AI;1.0;0.6698259018622652;0.7295940378331149;0.8349034273507484;0.8727704347957577;0.8564633576501827;0.8979186381063112;0.8796116902497275;0.9041391472995244;0.728287487021981;0.7114859039675867;0.7172285451325112;0.7767582981756754;0.8810880126702948;0.8311526276245071;0.7871875059589645;0.8695876136374985;0.8924390108938148;0.7999160029806931;0.647706741908573;0.8705936388585035;0.6777662847949439;0.8937068690524393;0.8330452684762881;0.8420240395385709;0.5649339733344236;0.9247738758305135;0.5985340636783568;0.0;0.93445222389641;0.6722290054197828
cs.AR;0.6698259018622652;1.0000000000000002;0.6345663004637818;0.586017587840721;0.6757549150401491;0.6593749645567207;0.6200191302572826;0.6601402725019664;0.642888139097754;0.6161401872864034;0.4852401101331022;0.4722703705219419;0.6663722341272584;0.6354725539817626;0.6136613562854047;0.5760065734469085;0.6476142688978493;0.6932596064209806;0.6217383253090926;0.5696859414078564;0.6863053176510749;0.6404822429270878;0.6981806835881275;0.6849563731834253;0.8040932976948154;0.3008900166640174;0.6677648234310024;0.2916236317817729;0.0;0.6769286639246839;0.3391705555757691
cs.CC;0.7295940378331149;0.6345663004637818;1.0;0.7016800147597729;0.7422724017702009;0.6736113612115225;0.7166790517953481;0.6858634758487423;0.6472592596916525;0.5598198888332209;0.661129369351441;0.6336199225035642;0.775758074723743;0.8064296451902007;0.8242718794335842;0.7675944515801585;0.8210223645588793;0.7283636173951263;0.7046633332949973;0.6707042511930186;0.6891058349982464;0.6764035875426792;0.7485888890997381;0.7713754502138613;0.6853804213475015;0.4391846624402114;0.785077556202617;0.4548501011116516;0.0;0.7359601858460804;0.5260193699086535
cs.CG;0.8349034273507484;0.586017587840721;0.7016800147597729;1.0000000000000007;0.7114361234031447;0.6285595742948473;0.8024929185170255;0.6985817636097815;0.7433599788569653;0.5313592630656507;0.7715772999602641;0.7100058073180031;0.5733985765585788;0.838882303153841;0.7912900481984864;0.7116545438233742;0.8595326056345031;0.7787774341752265;0.7209023808555268;0.5436602020301023;0.6812566423701418;0.49298532649450494;0.7854274173872553;0.6419782772272432;0.6633319175850417;0.6449318525448193;0.7861064176986168;0.6715838667628434;0.0;0.7907894348536021;0.6177405003182527
cs.CL;0.8727704347957577;0.6757549150401491;0.7422724017702009;0.7114361234031447;0.9999999999999998;0.9200824168128632;0.8833408273291244;0.8781989118234315;0.8849506374127174;0.7538231280907292;0.6163365866901158;0.6124487040477818;0.8393817214942393;0.773379572222874;0.7409367404705204;0.8435852930607021;0.7954322468232439;0.9323972293797284;0.7231321679678397;0.7960694278022346;0.8930434489078947;0.8573042455731047;0.9156344929299158;0.8924527695088871;0.8585371579017467;0.4284857554006434;0.8425489703251536;0.47352229003795965;0.0;0.856700526643869;0.6336621405602474
cs.CR;0.8564633576501827;0.6593749645567207;0.6736113612115225;0.6285595742948473;0.9200824168128632;1.0000000000000002;0.8266508274862159;0.8840138473212877;0.8653498668523423;0.8099721475574847;0.5502738335193202;0.5386771720216679;0.829343956015259;0.6916155840965875;0.6940815084438636;0.7813495342597547;0.6918351721435135;0.8748568904133942;0.6696216858662741;0.7269943851374607;0.9103044613054235;0.8267758814135746;0.8479300064591886;0.8828848585982942;0.8490232369998616;0.36632551953291204;0.8437121204943283;0.3772923589331612;0.0;0.8549219005029206;0.6069155568091043
cs.CV;0.8979186381063112;0.6200191302572826;0.7166790517953481;0.8024929185170255;0.8833408273291244;0.8266508274862159;0.9999999999999999;0.8203393982220084;0.8724304122101252;0.6770216572657195;0.7526746525914583;0.6203314816301391;0.7432445884124689;0.8067653946737968;0.8194729940220046;0.7981221226077111;0.8443604896493955;0.8829440060098724;0.7389236671962419;0.7570943160631775;0.8168617853000216;0.694544018332632;0.8933349399660149;0.8177048061374568;0.8374229225250969;0.5208325904359005;0.8585184611788808;0.5540410222383251;0.0;0.851574020036054;0.7162362792028727
cs.DB;0.8796116902497275;0.6601402725019664;0.6858634758487423;0.6985817636097815;0.8781989118234315;0.8840138473212877;0.8203393982220084;1.0000000000000002;0.9069911445484105;0.8849990185780311;0.6539314212358126;0.674174946889067;0.805584200884294;0.7571154310959761;0.7180519787503933;0.721460871499552;0.745178400667435;0.8864941316731368;0.6957765124760693;0.7015434541445035;0.9199572480353759;0.8080126318578948;0.8826822840998457;0.8479457339909987;0.8415076443012411;0.5026851410180158;0.8501538465049464;0.5092110682385252;0.0;0.8958997023846706;0.6277952647580907
cs.DC;0.9041391472995244;0.642888139097754;0.6472592596916525;0.7433599788569653;0.8849506374127174;0.8653498668523423;0.8724304122101252;0.9069911445484105;0.9999999999999998;0.6925386357297766;0.6903247093044185;0.7817109528448464;0.7516899436060996;0.7699325632280344;0.7197313882037955;0.7210241137412571;0.7719486681181924;0.9143861398445005;0.7038960161143961;0.7396878228524918;0.8745907547051178;0.7701322589563301;0.8780741790404246;0.8044304384772164;0.823400040371555;0.661271714786335;0.8547443572463334;0.635973440865186;0.0;0.9212031275086884;0.6530846334005099
cs.DL;0.728287487021981;0.6161401872864034;0.5598198888332209;0.5313592630656507;0.7538231280907292;0.8099721475574847;0.6770216572657195;0.8849990185780311;0.6925386357297766;1.0000000000000004;0.4848622238376822;0.37319522303415387;0.6790684529619119;0.5895217070891411;0.5989569985013347;0.6131939880062403;0.5517231245108137;0.7240752782714046;0.5569243208690499;0.5829777641799235;0.8200710120991606;0.6825395680079539;0.7367711480426958;0.7282596501426479;0.7951920419365028;0.18930718162495197;0.7083756177998786;0.22610800128398995;0.0;0.6969113419592748;0.44463344955820033
